title,year,source,url
Not Another Teen Movie,2001,Wikipedia,https://en.wikipedia.org/wiki/Not_Another_Teen_Movie
Novocaine,2001,Wikipedia,https://en.wikipedia.org/wiki/Novocaine_(2001_film)
O,2001,Wikipedia,https://en.wikipedia.org/wiki/O_(2001_film)
Ocean's Eleven,2001,Wikipedia,https://en.wikipedia.org/wiki/Ocean%27s_Eleven
On the Line,2001,Wikipedia,https://en.wikipedia.org/wiki/On_the_Line_(2001_film)
One Night at McCool's,2001,Wikipedia,https://en.wikipedia.org/wiki/One_Night_at_McCool%27s
Original Sin,2001,Wikipedia,https://en.wikipedia.org/wiki/Original_Sin_(2001_film)
Osmosis Jones,2001,Wikipedia,https://en.wikipedia.org/wiki/Osmosis_Jones
Out Cold,2001,Wikipedia,https://en.wikipedia.org/wiki/Out_Cold_(2001_film)
Pearl Harbor,2001,Wikipedia,https://en.wikipedia.org/wiki/Pearl_Harbor_(film)
Planet of the Apes,2001,Wikipedia,https://en.wikipedia.org/wiki/Planet_of_the_Apes_(2001_film)
Pokemon: Mewtwo Returns,2001,Wikipedia,https://en.wikipedia.org/wiki/Pokemon:_Mewtwo_Returns
Pokémon 3: The Movie,2001,Wikipedia,https://en.wikipedia.org/wiki/Pok%C3%A9mon_3:_The_Movie
Pootie Tang,2001,Wikipedia,https://en.wikipedia.org/wiki/Pootie_Tang
Rat Race,2001,Wikipedia,https://en.wikipedia.org/wiki/Rat_Race_(film)
Recess: School's Out,2001,Wikipedia,https://en.wikipedia.org/wiki/Recess:_School%27s_Out
Revolution OS,2001,Wikipedia,https://en.wikipedia.org/wiki/Revolution_OS
Riding in Cars with Boys,2001,Wikipedia,https://en.wikipedia.org/wiki/Riding_in_Cars_with_Boys
Road to Redemption,2001,Wikipedia,https://en.wikipedia.org/wiki/Road_to_Redemption_(2001_film)
Rock Star,2001,Wikipedia,https://en.wikipedia.org/wiki/Rock_Star_(2001_film)
Rush Hour 2,2001,Wikipedia,https://en.wikipedia.org/wiki/Rush_Hour_2
Save the Last Dance,2001,Wikipedia,https://en.wikipedia.org/wiki/Save_the_Last_Dance
Saving Silverman,2001,Wikipedia,https://en.wikipedia.org/wiki/Saving_Silverman
Say It Isn't So,2001,Wikipedia,https://en.wikipedia.org/wiki/Say_It_Isn%27t_So_(film)
Scary Movie 2,2001,Wikipedia,https://en.wikipedia.org/wiki/Scary_Movie_2
Scooby-Doo and the Cyber Chase,2001,Wikipedia,https://en.wikipedia.org/wiki/Scooby-Doo_and_the_Cyber_Chase
See Spot Run,2001,Wikipedia,https://en.wikipedia.org/wiki/See_Spot_Run
Serendipity,2001,Wikipedia,https://en.wikipedia.org/wiki/Serendipity_(film)
Shallow Hal,2001,Wikipedia,https://en.wikipedia.org/wiki/Shallow_Hal
Shrek,2001,Wikipedia,https://en.wikipedia.org/wiki/Shrek
Sidewalks of New York,2001,Wikipedia,https://en.wikipedia.org/wiki/Sidewalks_of_New_York_(2001_film)
Someone Like You,2001,Wikipedia,https://en.wikipedia.org/wiki/Someone_like_You_(2001_film)
Soul Survivors,2001,Wikipedia,https://en.wikipedia.org/wiki/Soul_Survivors_(film)
Spy Game,2001,Wikipedia,https://en.wikipedia.org/wiki/Spy_Game
Spy Kids,2001,Wikipedia,https://en.wikipedia.org/wiki/Spy_Kids_(film)
Stanley Kubrick: A Life in Pictures,2001,Wikipedia,https://en.wikipedia.org/wiki/Stanley_Kubrick:_A_Life_in_Pictures
Sugar & Spice,2001,Wikipedia,https://en.wikipedia.org/wiki/Sugar_%26_Spice
Summer Catch,2001,Wikipedia,https://en.wikipedia.org/wiki/Summer_Catch
Sweet November,2001,Wikipedia,https://en.wikipedia.org/wiki/Sweet_November_(2001_film)
Swordfish,2001,Wikipedia,https://en.wikipedia.org/wiki/Swordfish_(film)
Tape,2001,Wikipedia,https://en.wikipedia.org/wiki/Tape_(2001_film)
Texas Rangers,2001,Wikipedia,https://en.wikipedia.org/wiki/Texas_Rangers_(film)
The Affair of the Necklace,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Affair_of_the_Necklace
The Amati Girls,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Amati_Girls
The Animal,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Animal
The Anniversary Party,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Anniversary_Party
The Brothers,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Brothers_(2001_film)
The Business of Strangers,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Business_of_Strangers
The Caveman's Valentine,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Caveman%27s_Valentine
The Center of the World,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Center_of_the_World
The Curse of the Jade Scorpion,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Curse_of_the_Jade_Scorpion
The Day Reagan Was Shot,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Day_Reagan_Was_Shot
The Deep End,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Deep_End_(film)
The Fast and the Furious,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Fast_and_the_Furious_(2001_film)
The Flintstones: On the Rocks,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Flintstones:_On_the_Rocks
The Forsaken,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Forsaken_(2001_film)
The Glass House,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Glass_House_(2001_film)
The Independent,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Independent_(2000_film)
The Invisible Circus,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Invisible_Circus_(film)
The Last Castle,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Last_Castle
The Lord of the Rings: The Fellowship of the Ring,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring_(film)
The Lord of the Rings: The Fellowship of the Ring,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring
The Majestic,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Majestic_(film)
The Man Who Cried,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Man_Who_Cried
The Man Who Wasn't There,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Man_Who_Wasn%27t_There_(2001_film)
The Mexican,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Mexican
The Mummy Returns,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Mummy_Returns
The Musketeer,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Musketeer
The One,2001,Wikipedia,https://en.wikipedia.org/wiki/The_One_(2001_film)
The Other Side of Heaven,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Other_Side_of_Heaven
The Others,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Others_(2001_film)
The Pledge,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Pledge_(film)
The Princess Diaries,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Princess_Diaries_(film)
The Royal Tenenbaums,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Royal_Tenenbaums
The Score,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Score_(2001_film)
The Tailor of Panama,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Tailor_of_Panama_(film)
The Trumpet of the Swan,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Trumpet_of_the_Swan_(film)
The Wash,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Wash_(2001_film)
The Wedding Planner,2001,Wikipedia,https://en.wikipedia.org/wiki/The_Wedding_Planner
Things Behind the Sun,2001,Wikipedia,https://en.wikipedia.org/wiki/Things_Behind_the_Sun
Things You Can Tell Just by Looking at Her,2001,Wikipedia,https://en.wikipedia.org/wiki/Things_You_Can_Tell_Just_by_Looking_at_Her
Thirteen Ghosts,2001,Wikipedia,https://en.wikipedia.org/wiki/Thirteen_Ghosts
Tomcats,2001,Wikipedia,https://en.wikipedia.org/wiki/Tomcats_(2001_film)
Town & Country,2001,Wikipedia,https://en.wikipedia.org/wiki/Town_%26_Country_(film)
Training Day,2001,Wikipedia,https://en.wikipedia.org/wiki/Training_Day
Two Can Play That Game,2001,Wikipedia,https://en.wikipedia.org/wiki/Two_Can_Play_That_Game_(film)
Valentine,2001,Wikipedia,https://en.wikipedia.org/wiki/Valentine_(film)
Vanilla Sky,2001,Wikipedia,https://en.wikipedia.org/wiki/Vanilla_Sky
Waking Life,2001,Wikipedia,https://en.wikipedia.org/wiki/Waking_Life
Wet Hot American Summer,2001,Wikipedia,https://en.wikipedia.org/wiki/Wet_Hot_American_Summer
What's the Worst That Could Happen?,2001,Wikipedia,https://en.wikipedia.org/wiki/What%27s_the_Worst_That_Could_Happen%3F
Wit,2001,Wikipedia,https://en.wikipedia.org/wiki/Wit_(film)
Zoolander,2001,Wikipedia,https://en.wikipedia.org/wiki/Zoolander
40 Days and 40 Nights,2002,Wikipedia,https://en.wikipedia.org/wiki/40_Days_and_40_Nights
8 Mile,2002,Wikipedia,https://en.wikipedia.org/wiki/8_Mile_(film)
A Walk to Remember,2002,Wikipedia,https://en.wikipedia.org/wiki/A_Walk_to_Remember
Abandon,2002,Wikipedia,https://en.wikipedia.org/wiki/Abandon_(film)
About a Boy,2002,Wikipedia,https://en.wikipedia.org/wiki/About_a_Boy_(film)
Air Bud: Seventh Inning Fetch,2002,Wikipedia,https://en.wikipedia.org/wiki/Air_Bud:_Seventh_Inning_Fetch
All About the Benjamins,2002,Wikipedia,https://en.wikipedia.org/wiki/All_About_the_Benjamins
American Psycho II: All American Girl,2002,Wikipedia,https://en.wikipedia.org/wiki/American_Psycho_II:_All_American_Girl
Apollo 13,2002,Wikipedia,https://en.wikipedia.org/wiki/Apollo_13_(film)
Austin Powers in Goldmember,2002,Wikipedia,https://en.wikipedia.org/wiki/Austin_Powers_in_Goldmember
Auto Focus,2002,Wikipedia,https://en.wikipedia.org/wiki/Auto_Focus
Bad Company,2002,Wikipedia,https://en.wikipedia.org/wiki/Bad_Company_(2002_film)
Ballistic: Ecks vs. Sever,2002,Wikipedia,https://en.wikipedia.org/wiki/Ballistic:_Ecks_vs._Sever
Barbershop,2002,Wikipedia,https://en.wikipedia.org/wiki/Barbershop_(film)
Bartleby,2002,Wikipedia,https://en.wikipedia.org/wiki/Bartleby_(2001_film)
Beauty and the Beast,2002,Wikipedia,https://en.wikipedia.org/wiki/Beauty_and_the_Beast_(1991_film)
Big Bad Love,2002,Wikipedia,https://en.wikipedia.org/wiki/Big_Bad_Love
Big Fat Liar,2002,Wikipedia,https://en.wikipedia.org/wiki/Big_Fat_Liar
Big Trouble,2002,Wikipedia,https://en.wikipedia.org/wiki/Big_Trouble_(2002_film)
Birthday Girl,2002,Wikipedia,https://en.wikipedia.org/wiki/Birthday_Girl_(2001_film)
Blade II,2002,Wikipedia,https://en.wikipedia.org/wiki/Blade_II
Blood Work,2002,Wikipedia,https://en.wikipedia.org/wiki/Blood_Work_(film)
Blue Crush,2002,Wikipedia,https://en.wikipedia.org/wiki/Blue_Crush
Bowling for Columbine,2002,Wikipedia,https://en.wikipedia.org/wiki/Bowling_for_Columbine
Brown Sugar,2002,Wikipedia,https://en.wikipedia.org/wiki/Brown_Sugar_(2002_film)
CQ,2002,Wikipedia,https://en.wikipedia.org/wiki/CQ_(film)
Changing Lanes,2002,Wikipedia,https://en.wikipedia.org/wiki/Changing_Lanes
Chicago,2002,Wikipedia,https://en.wikipedia.org/wiki/Chicago_(2002_film)
Cinderella II: Dreams Come True,2002,Wikipedia,https://en.wikipedia.org/wiki/Cinderella_II:_Dreams_Come_True
City by the Sea,2002,Wikipedia,https://en.wikipedia.org/wiki/City_by_the_Sea
Clockstoppers,2002,Wikipedia,https://en.wikipedia.org/wiki/Clockstoppers
Collateral Damage,2002,Wikipedia,https://en.wikipedia.org/wiki/Collateral_Damage_(2002_film)
Crossroads,2002,Wikipedia,https://en.wikipedia.org/wiki/Crossroads_(2002_film)
Death to Smoochy,2002,Wikipedia,https://en.wikipedia.org/wiki/Death_to_Smoochy
Deuces Wild,2002,Wikipedia,https://en.wikipedia.org/wiki/Deuces_Wild
Die Another Day,2002,Wikipedia,https://en.wikipedia.org/wiki/Die_Another_Day
Divine Secrets of the Ya-Ya Sisterhood,2002,Wikipedia,https://en.wikipedia.org/wiki/Divine_Secrets_of_the_Ya-Ya_Sisterhood_(film)
Dragonfly,2002,Wikipedia,https://en.wikipedia.org/wiki/Dragonfly_(2002_film)
E.T. the Extra-Terrestrial,2002,Wikipedia,https://en.wikipedia.org/wiki/E.T._the_Extra-Terrestrial
Eight Crazy Nights,2002,Wikipedia,https://en.wikipedia.org/wiki/Eight_Crazy_Nights
Eight Legged Freaks,2002,Wikipedia,https://en.wikipedia.org/wiki/Eight_Legged_Freaks
Enigma,2002,Wikipedia,https://en.wikipedia.org/wiki/Enigma_(2001_film)
Enough,2002,Wikipedia,https://en.wikipedia.org/wiki/Enough_(film)
Far from Heaven,2002,Wikipedia,https://en.wikipedia.org/wiki/Far_from_Heaven
FeardotCom,2002,Wikipedia,https://en.wikipedia.org/wiki/FeardotCom
Femme Fatale,2002,Wikipedia,https://en.wikipedia.org/wiki/Femme_Fatale_(2002_film)
Frailty,2002,Wikipedia,https://en.wikipedia.org/wiki/Frailty_(2001_film)
Frida,2002,Wikipedia,https://en.wikipedia.org/wiki/Frida_(2002_film)
Friday After Next,2002,Wikipedia,https://en.wikipedia.org/wiki/Friday_After_Next
Full Frontal,2002,Wikipedia,https://en.wikipedia.org/wiki/Full_Frontal_(film)
Ghost Ship,2002,Wikipedia,https://en.wikipedia.org/wiki/Ghost_Ship_(2002_film)
Half Past Dead,2002,Wikipedia,https://en.wikipedia.org/wiki/Half_Past_Dead
Halloween: Resurrection,2002,Wikipedia,https://en.wikipedia.org/wiki/Halloween:_Resurrection
Harrison's Flowers,2002,Wikipedia,https://en.wikipedia.org/wiki/Harrison%27s_Flowers
Harry Potter and the Chamber of Secrets,2002,Wikipedia,https://en.wikipedia.org/wiki/Harry_Potter_and_the_Chamber_of_Secrets_(film)
Hart's War,2002,Wikipedia,https://en.wikipedia.org/wiki/Hart%27s_War
Hey Arnold!: The Movie,2002,Wikipedia,https://en.wikipedia.org/wiki/Hey_Arnold!:_The_Movie
High Crimes,2002,Wikipedia,https://en.wikipedia.org/wiki/High_Crimes
Hollywood Ending,2002,Wikipedia,https://en.wikipedia.org/wiki/Hollywood_Ending
Hysterical Blindness,2002,Wikipedia,https://en.wikipedia.org/wiki/Hysterical_Blindness_(film)
I Spy,2002,Wikipedia,https://en.wikipedia.org/wiki/I_Spy_(2002_film)
Ice Age,2002,Wikipedia,https://en.wikipedia.org/wiki/Ice_Age_(2002_film)
Igby Goes Down,2002,Wikipedia,https://en.wikipedia.org/wiki/Igby_Goes_Down
Impostor,2002,Wikipedia,https://en.wikipedia.org/wiki/Impostor_(2001_film)
Insomnia,2002,Wikipedia,https://en.wikipedia.org/wiki/Insomnia_(2002_film)
Issues 101,2002,Wikipedia,https://en.wikipedia.org/wiki/Issues_101
Ivans Xtc,2002,Wikipedia,https://en.wikipedia.org/wiki/Ivans_Xtc
Jackass: The Movie,2002,Wikipedia,https://en.wikipedia.org/wiki/Jackass:_The_Movie
Jason X,2002,Wikipedia,https://en.wikipedia.org/wiki/Jason_X
John Q.,2002,Wikipedia,https://en.wikipedia.org/wiki/John_Q.
Jonah: A VeggieTales Movie,2002,Wikipedia,https://en.wikipedia.org/wiki/Jonah:_A_VeggieTales_Movie
Just a Kiss,2002,Wikipedia,https://en.wikipedia.org/wiki/Just_a_Kiss_(film)
Juwanna Mann,2002,Wikipedia,https://en.wikipedia.org/wiki/Juwanna_Mann
K-19: The Widowmaker,2002,Wikipedia,https://en.wikipedia.org/wiki/K-19:_The_Widowmaker
Kermit's Swamp Years,2002,Wikipedia,https://en.wikipedia.org/wiki/Kermit%27s_Swamp_Years
Kissing Jessica Stein,2002,Wikipedia,https://en.wikipedia.org/wiki/Kissing_Jessica_Stein
Knockaround Guys,2002,Wikipedia,https://en.wikipedia.org/wiki/Knockaround_Guys
Kung Pow! Enter the Fist,2002,Wikipedia,https://en.wikipedia.org/wiki/Kung_Pow!_Enter_the_Fist
Life or Something Like It,2002,Wikipedia,https://en.wikipedia.org/wiki/Life_or_Something_Like_It
Like Mike,2002,Wikipedia,https://en.wikipedia.org/wiki/Like_Mike
Lilo & Stitch,2002,Wikipedia,https://en.wikipedia.org/wiki/Lilo_%26_Stitch
Martin Lawrence Live: Runteldat,2002,Wikipedia,https://en.wikipedia.org/wiki/Martin_Lawrence_Live:_Runteldat
Mean Machine,2002,Wikipedia,https://en.wikipedia.org/wiki/Mean_Machine_(film)
Men in Black II,2002,Wikipedia,https://en.wikipedia.org/wiki/Men_in_Black_II
Mickey's House of Villains,2002,Wikipedia,https://en.wikipedia.org/wiki/Mickey%27s_House_of_Villains
Minority Report,2002,Wikipedia,https://en.wikipedia.org/wiki/Minority_Report_(film)
Monsoon Wedding,2002,Wikipedia,https://en.wikipedia.org/wiki/Monsoon_Wedding
Monster's Ball,2002,Wikipedia,https://en.wikipedia.org/wiki/Monster%27s_Ball
Moonlight Mile,2002,Wikipedia,https://en.wikipedia.org/wiki/Moonlight_Mile_(film)
Mr. Deeds,2002,Wikipedia,https://en.wikipedia.org/wiki/Mr._Deeds
Murder by Numbers,2002,Wikipedia,https://en.wikipedia.org/wiki/Murder_by_Numbers
My Big Fat Greek Wedding,2002,Wikipedia,https://en.wikipedia.org/wiki/My_Big_Fat_Greek_Wedding
National Lampoon's Van Wilder,2002,Wikipedia,https://en.wikipedia.org/wiki/National_Lampoon%27s_Van_Wilder
No Such Thing,2002,Wikipedia,https://en.wikipedia.org/wiki/No_Such_Thing_(film)
One Hour Photo,2002,Wikipedia,https://en.wikipedia.org/wiki/One_Hour_Photo
Orange County,2002,Wikipedia,https://en.wikipedia.org/wiki/Orange_County_(film)
Panic Room,2002,Wikipedia,https://en.wikipedia.org/wiki/Panic_Room
Path to War,2002,Wikipedia,https://en.wikipedia.org/wiki/Path_to_War
Personal Velocity: Three Portraits,2002,Wikipedia,https://en.wikipedia.org/wiki/Personal_Velocity:_Three_Portraits
Pokémon 4Ever,2002,Wikipedia,https://en.wikipedia.org/wiki/Pok%C3%A9mon_4Ever
Possession,2002,Wikipedia,https://en.wikipedia.org/wiki/Possession_(2002_film)
Pumpkin,2002,Wikipedia,https://en.wikipedia.org/wiki/Pumpkin_(film)
Punch-Drunk Love,2002,Wikipedia,https://en.wikipedia.org/wiki/Punch-Drunk_Love
Queen of the Damned,2002,Wikipedia,https://en.wikipedia.org/wiki/Queen_of_the_Damned
Real Women Have Curves,2002,Wikipedia,https://en.wikipedia.org/wiki/Real_Women_Have_Curves
Red Dragon,2002,Wikipedia,https://en.wikipedia.org/wiki/Red_Dragon_(2002_film)
Reign of Fire,2002,Wikipedia,https://en.wikipedia.org/wiki/Reign_of_Fire_(film)
Resident Evil,2002,Wikipedia,https://en.wikipedia.org/wiki/Resident_Evil_(film)
Return to Never Land,2002,Wikipedia,https://en.wikipedia.org/wiki/Return_to_Never_Land
Road to Perdition,2002,Wikipedia,https://en.wikipedia.org/wiki/Road_to_Perdition
Rollerball,2002,Wikipedia,https://en.wikipedia.org/wiki/Rollerball_(2002_film)
Scooby-Doo,2002,Wikipedia,https://en.wikipedia.org/wiki/Scooby-Doo_(film)
Secretary,2002,Wikipedia,https://en.wikipedia.org/wiki/Secretary_(2002_film)
Serving Sara,2002,Wikipedia,https://en.wikipedia.org/wiki/Serving_Sara
Showtime,2002,Wikipedia,https://en.wikipedia.org/wiki/Showtime_(film)
Signs,2002,Wikipedia,https://en.wikipedia.org/wiki/Signs_(2002_film)
Signs,2002,Wikipedia,https://en.wikipedia.org/wiki/Signs_(film)
Simone,2002,Wikipedia,https://en.wikipedia.org/wiki/Simone_(2002_film)
Slackers,2002,Wikipedia,https://en.wikipedia.org/wiki/Slackers_(film)
Snow Dogs,2002,Wikipedia,https://en.wikipedia.org/wiki/Snow_Dogs
Solaris,2002,Wikipedia,https://en.wikipedia.org/wiki/Solaris_(2002_film)
Sorority Boys,2002,Wikipedia,https://en.wikipedia.org/wiki/Sorority_Boys
Spider-Man,2002,Wikipedia,https://en.wikipedia.org/wiki/Spider-Man_(2002_film)
Spirit: Stallion of the Cimarron,2002,Wikipedia,https://en.wikipedia.org/wiki/Spirit:_Stallion_of_the_Cimarron
Spirited Away,2002,Wikipedia,https://en.wikipedia.org/wiki/Spirited_Away
Spy Kids 2: The Island of Lost Dreams,2002,Wikipedia,https://en.wikipedia.org/wiki/Spy_Kids_2:_The_Island_of_Lost_Dreams
Star Wars: Episode II – Attack of the Clones,2002,Wikipedia,https://en.wikipedia.org/wiki/Star_Wars:_Episode_II_%E2%80%93_Attack_of_the_Clones
State Property,2002,Wikipedia,https://en.wikipedia.org/wiki/State_Property_(film)
Stealing Harvard,2002,Wikipedia,https://en.wikipedia.org/wiki/Stealing_Harvard
Stephen King's Rose Red,2002,Wikipedia,https://en.wikipedia.org/wiki/Rose_Red_(miniseries)
Stolen Summer,2002,Wikipedia,https://en.wikipedia.org/wiki/Stolen_Summer
Storytelling,2002,Wikipedia,https://en.wikipedia.org/wiki/Storytelling_(film)
Stuart Little 2,2002,Wikipedia,https://en.wikipedia.org/wiki/Stuart_Little_2
Sunshine State,2002,Wikipedia,https://en.wikipedia.org/wiki/Sunshine_State_(film)
Super Troopers,2002,Wikipedia,https://en.wikipedia.org/wiki/Super_Troopers
Sweet Home Alabama,2002,Wikipedia,https://en.wikipedia.org/wiki/Sweet_Home_Alabama_(film)
Swept Away,2002,Wikipedia,https://en.wikipedia.org/wiki/Swept_Away_(2002_film)
Swimfan,2002,Wikipedia,https://en.wikipedia.org/wiki/Swimfan
Swimming,2002,Wikipedia,https://en.wikipedia.org/wiki/Swimming_(film)
Tadpole,2002,Wikipedia,https://en.wikipedia.org/wiki/Tadpole_(film)
Tarzan & Jane,2002,Wikipedia,https://en.wikipedia.org/wiki/Tarzan_%26_Jane
The Adventures of Pluto Nash,2002,Wikipedia,https://en.wikipedia.org/wiki/The_Adventures_of_Pluto_Nash
The Adventures of Tom Thumb and Thumbelina,2002,Wikipedia,https://en.wikipedia.org/wiki/The_Adventures_of_Tom_Thumb_and_Thumbelina
The Banger Sisters,2002,Wikipedia,https://en.wikipedia.org/wiki/The_Banger_Sisters
The Believer,2002,Wikipedia,https://en.wikipedia.org/wiki/The_Believer_(2001_film)
The Bourne Identity,2002,Wikipedia,https://en.wikipedia.org/wiki/The_Bourne_Identity_(2002_film)
The Cat's Meow,2002,Wikipedia,https://en.wikipedia.org/wiki/The_Cat%27s_Meow
The Count of Monte Cristo,2002,Wikipedia,https://en.wikipedia.org/wiki/The_Count_of_Monte_Cristo_(2002_film)
The Country Bears,2002,Wikipedia,https://en.wikipedia.org/wiki/The_Country_Bears
The Crocodile Hunter: Collision Course,2002,Wikipedia,https://en.wikipedia.org/wiki/The_Crocodile_Hunter:_Collision_Course
The Dangerous Lives of Altar Boys,2002,Wikipedia,https://en.wikipedia.org/wiki/The_Dangerous_Lives_of_Altar_Boys
The Emperor's Club,2002,Wikipedia,https://en.wikipedia.org/wiki/The_Emperor%27s_Club
